EpLenMean,loss_pol_surr,EpRewMean,TimeElapsed,ev_tdlam_before,loss_kl,loss_vf_loss,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,EpisodesSoFar
783.85,-0.010396797,-1161687.9598377924,8805.128623723984,8.940696716308594e-07,0.007017325,14225658000.0,82,0.0,11473118,8.48758,9588
645.32,-0.008921164,-1153157.5570897304,8848.679682970047,-1.1920928955078125e-07,0.009051865,201304640000.0,89,0.0,11529050,8.497356,9677
718.88,-0.008986811,-3006611.078348133,8892.173238039017,2.384185791015625e-07,0.008847743,176227270000.0,83,0.0,11586994,8.50671,9760
674.59,-0.01062346,-2015982.7763760518,8969.78567314148,1.9073486328125e-06,0.0069476585,273668870000.0,97,0.0,11654069,8.506148,9857
738.03,-0.008178006,-2662999.043326817,9013.33361005783,-1.1920928955078125e-07,0.010091885,3494447900.0,76,0.0,11709615,8.505889,9933
753.08,-0.009896764,-530518.6500883555,9057.388169765472,1.3113021850585938e-06,0.0062057483,222959200000.0,75,0.0,11767419,8.517048,10008
820.67,-0.009415146,-3298960.4596413006,9101.38707947731,5.960464477539063e-08,0.008367747,135148150000.0,78,0.0,11835435,8.510342,10086
823.78,-0.010424421,-1138432.0559123373,9144.893740653992,2.384185791015625e-07,0.0063225543,631248100000.0,70,0.0,11896514,8.508378,10156
767.75,-0.010605221,-2672643.134197271,9188.52812576294,3.039836883544922e-06,0.007779984,201445160000.0,82,0.0,11958625,8.514987,10238
798.23,-0.010753042,-1287977.166879205,9232.372752666473,6.556510925292969e-07,0.007898429,59175244000.0,70,0.0,12017424,8.528126,10308
837.35,-0.00992407,-2506601.5504947077,9276.51079082489,0.0,0.0074709137,167220070000.0,78,0.0,12082095,8.534699,10386
735.7,-0.010212661,-1768119.4140473262,9349.48696899414,5.364418029785156e-07,0.00680686,4702044700.0,88,0.0,12146173,8.534591,10474
792.63,-0.008950908,-1941047.201419684,9393.345753669739,1.1920928955078125e-07,0.0067937425,79692550000.0,60,0.0,12198665,8.5350485,10534
805.74,-0.0094432505,-1368104.7774051887,9437.778994083405,-2.384185791015625e-07,0.007962235,102055770000.0,79,0.0,12261749,8.530884,10613
761.02,-0.009356645,-3441694.6356190788,9481.42054438591,-1.1920928955078125e-07,0.007967551,1039318900000.0,88,0.0,12328836,8.533677,10701
779.43,-0.008355309,-2951752.942068195,9561.293774366379,2.1457672119140625e-06,0.008656645,200651750000.0,67,0.0,12382895,8.538288,10768
816.21,-0.009961964,-1201171.4824756372,9605.357606887817,3.159046173095703e-06,0.007817612,65901687000.0,80,0.0,12450025,8.542939,10848
766.72,-0.010527655,-1420445.452976531,9649.115900993347,0.0,0.0067917574,69382545000.0,83,0.0,12511976,8.542714,10931
783.1,-0.009956266,-1863630.4585305413,9693.212908029556,3.0994415283203125e-06,0.006703268,30308438000.0,79,0.0,12573299,8.556579,11010
764.04,-0.0087973215,-613969.665116792,9737.413402080536,-1.1920928955078125e-07,0.006212612,39625093000.0,92,0.0,12639385,8.562832,11102
738.84,-0.008829588,-505285.9828947653,9781.422001123428,1.7881393432617188e-07,0.008955329,722635600000.0,74,0.0,12693645,8.562028,11176
894.16,-0.01142046,-20604801.210692443,9864.211659193039,4.76837158203125e-07,0.006533287,7943744400000.0,64,0.0,12755446,8.563249,11240
714.39,-0.011076738,-1329334.770559989,9909.18673491478,7.748603820800781e-07,0.005635257,9079713000.0,86,0.0,12815024,8.558944,11326
851.2,-0.00957367,-2051822.2072616285,9953.67296552658,0.0,0.008200963,455016120000.0,67,0.0,12880308,8.560658,11393
893.21,-0.009382733,-2745694.96115075,9997.917073011398,3.5762786865234375e-07,0.006764745,42285870000.0,60,0.0,12933031,8.565205,11453
779.69,-0.01104747,-3248201.723925184,10079.588230133057,-2.384185791015625e-07,0.0054976363,231453230000.0,85,0.0,13002696,8.572024,11538
664.79,-0.009325854,-1439800.0285256705,10123.928801298141,1.1920928955078125e-07,0.005713265,119440980000.0,87,0.0,13063698,8.582035,11625
806.39,-0.009895802,-737386.5122191465,10168.709824323654,-3.5762786865234375e-07,0.005205563,3557955300.0,72,0.0,13127162,8.584778,11697
758.43,-0.0094681885,-443833.35571138863,10213.656940221786,-2.384185791015625e-07,0.008943328,157555700000.0,69,0.0,13176534,8.5889015,11766
743.38,-0.009898154,-2012792.8516840946,10258.397950410843,0.0,0.005970772,1326721400000.0,98,0.0,13248581,8.592439,11864
757.39,-0.009905136,-5447419.890817557,10303.11954498291,7.152557373046875e-07,0.006255144,477847400000.0,83,0.0,13307884,8.596831,11947
664.68,-0.01024129,-2526084.3213981725,10383.502246379852,-5.0067901611328125e-06,0.006232296,252458580000.0,110,0.0,13378637,8.607198,12057
685.68,-0.010515183,-1811736.4502334874,10428.220207929611,1.1920928955078125e-06,0.007409194,22367816000.0,77,0.0,13435159,8.604051,12134
715.45,-0.011397845,-591073.5974500673,10472.327500343323,1.7881393432617188e-07,0.005309865,3643068200.0,78,0.0,13490259,8.601897,12212
782.45,-0.009018722,-646243.3919788145,10516.519440889359,1.1920928955078125e-07,0.007300481,14313510000.0,86,0.0,13561610,8.602614,12298
811.05,-0.008441029,-557278.6759636848,10597.835344076157,5.960464477539063e-08,0.008861114,52036706000.0,70,0.0,13615037,8.609439,12368
915.79,-0.009743631,-5297194.454902905,10642.076428174973,1.0132789611816406e-06,0.0053726453,1998379000000.0,74,0.0,13682787,8.623661,12442
654.03,-0.009705391,-1649264.01524892,10686.252666473389,4.172325134277344e-07,0.0056390096,138396250000.0,87,0.0,13737702,8.630294,12529
758.41,-0.010217951,-1248624.2782451417,10730.47427725792,0.0,0.0072474056,89285575000.0,83,0.0,13801782,8.623928,12612
821.79,-0.008410171,-1264820.943601566,10809.018223762512,-2.384185791015625e-07,0.007761828,61495333000.0,70,0.0,13863914,8.634126,12682
970.5,-0.010511067,-3788884.301694768,10853.639412879944,2.980232238769531e-07,0.006259679,155571520000.0,61,0.0,13921296,8.641599,12743
826.93,-0.011022514,-1920950.0274779222,10898.62028002739,0.0,0.006604601,87964344000.0,76,0.0,13984971,8.65631,12819
761.96,-0.0094797155,-252270.82426354144,10943.72183394432,-7.748603820800781e-06,0.0063166255,878347100.0,83,0.0,14047854,8.656983,12902
726.25,-0.0075249285,-283623.0731019122,10988.296274900436,0.0,0.008394446,92726150000.0,79,0.0,14105924,8.655913,12981
648.71,-0.010899425,-1060102.1536941167,11065.57564163208,0.0,0.0065521775,9946330000.0,113,0.0,14178953,8.654765,13094
713.38,-0.009994953,-650555.4652702902,11110.593573570251,0.0,0.007556275,15029642000.0,77,0.0,14235715,8.647674,13171
726.36,-0.009673351,-356017.1502096072,11155.324809551239,-2.0265579223632812e-06,0.00801898,2680716800.0,88,0.0,14297879,8.652221,13259
608.2,-0.009162041,-391269.6394193704,11199.484142780304,1.7881393432617188e-06,0.0074922,13678604000.0,94,0.0,14354174,8.660371,13353
676.67,-0.009706463,-792318.589902824,11276.16954421997,0.0,0.005910635,853746500000.0,90,0.0,14416356,8.668564,13443
664.13,-0.010098519,-9337319.162004221,11320.956311225891,0.0,0.0052321977,588074100000.0,93,0.0,14480169,8.674946,13536
695.4,-0.010951189,-5578967.656364233,11365.219207048416,1.6093254089355469e-06,0.0064285425,54827660000.0,89,0.0,14544419,8.684444,13625
623.93,-0.009211681,-1575760.3295071851,11409.52391409874,-1.1920928955078125e-07,0.007759368,196846320000.0,90,0.0,14600610,8.678893,13715
657.37,-0.009655674,-4369588.008070192,11484.601003170013,-1.1920928955078125e-07,0.0076643736,711736360000.0,92,0.0,14661349,8.682815,13807
601.9,-0.009284008,-2307308.4308345737,11528.712715387344,-5.125999450683594e-06,0.0062481235,201957690000.0,96,0.0,14720835,8.679917,13903
661.87,-0.009862544,-832133.5477435307,11574.380557060242,-2.384185791015625e-07,0.007411146,1162551100000.0,92,0.0,14783194,8.681873,13995
742.9,-0.010548547,-9207911.433608472,11619.137931346893,0.0,0.006675259,354139770000.0,91,0.0,14848674,8.683628,14086
663.66,-0.009741803,-1352363.4496819547,11663.439647197723,1.7285346984863281e-06,0.0059349597,247485600000.0,99,0.0,14912991,8.682723,14185
634.47,-0.009670233,-4199469.258678762,11738.693489789963,0.0,0.0069638467,426904450000.0,91,0.0,14968066,8.6826315,14276
672.73,-0.011864449,-1991020.315394709,11783.288540840149,-1.1920928955078125e-07,0.0066264966,55772800000.0,100,0.0,15035339,8.684859,14376
694.87,-0.010140002,-1070376.8486778324,11828.56019449234,4.172325134277344e-07,0.007354765,106105270000.0,80,0.0,15086990,8.68098,14456
786.67,-0.0085594645,-1685524.8306757635,11872.693301439285,0.0,0.006851433,458886700000.0,82,0.0,15153515,8.687195,14538
665.58,-0.010521948,-466371.8413806544,11918.224977016449,-1.1920928955078125e-07,0.0064003416,10649790000.0,97,0.0,15216308,8.690755,14635
719.54,-0.010610995,-1112321.05899165,11997.94569349289,0.0,0.006626016,71697875000.0,68,0.0,15270080,8.695373,14703
759.13,-0.009471627,-758991.2176549071,12042.799877405167,7.152557373046875e-07,0.006877089,2886125800.0,92,0.0,15337751,8.690721,14795
678.07,-0.009171268,-291337.12108081835,12088.053002119064,1.7881393432617188e-07,0.006472988,77952295000.0,83,0.0,15399301,8.697831,14878
643.67,-0.009436471,-853319.4225218316,12132.91657423973,8.940696716308594e-07,0.005460881,537582850.0,93,0.0,15457136,8.70613,14971
701.62,-0.010161076,-572692.8755219365,12216.856064796448,-1.1920928955078125e-07,0.006264382,286010300000.0,100,0.0,15527298,8.711625,15071
620.93,-0.010324464,-1995769.6532494975,12262.555547714233,0.0,0.0058419644,55004860000.0,95,0.0,15584812,8.719879,15166
639.44,-0.009904649,-869409.3983320007,12306.90662574768,3.5762786865234375e-07,0.0066306633,67919065000.0,97,0.0,15647813,8.717342,15263
642.55,-0.009660634,-1055994.0558477968,12351.7806122303,0.0,0.005880362,9269085000.0,94,0.0,15710025,8.724362,15357
717.51,-0.01033633,-3850674.381204058,12431.35011267662,4.76837158203125e-07,0.005692802,1526138500000.0,79,0.0,15768143,8.737838,15436
853.75,-0.009914524,-4541742.587379965,12476.832868337631,3.159046173095703e-06,0.007028997,405144700000.0,65,0.0,15825615,8.746446,15501
673.16,-0.010301628,-4122176.844174836,12521.12972331047,-1.5497207641601562e-06,0.0053352914,313080450000.0,96,0.0,15888627,8.745805,15597
583.14,-0.008232524,-1515865.0221368843,12566.074204206467,7.152557373046875e-07,0.009163899,1731441900000.0,108,0.0,15952700,8.748104,15705
710.92,-0.00932442,-10252699.088546569,12647.659582853317,5.0067901611328125e-06,0.0073404806,1454230000000.0,96,0.0,16020588,8.751983,15801
706.01,-0.010304012,-2944523.2734388076,12692.963410377502,0.0,0.007247976,66638365000.0,85,0.0,16081359,8.759304,15886
635.56,-0.010022754,-418867.5150866077,12738.053944587708,5.960464477539063e-08,0.0090602,2089377800.0,96,0.0,16140500,8.754607,15982
557.88,-0.00982052,-583208.0085866532,12783.124653577805,0.0,0.0073528863,41347502000.0,106,0.0,16199851,8.75911,16088
632.62,-0.009408293,-609953.6923229565,12827.744885206223,1.7881393432617188e-07,0.008312107,1246088500000.0,84,0.0,16256005,8.7604475,16172
853.47,-0.010098559,-8572241.989978956,12872.446502923965,5.364418029785156e-07,0.0066880262,669037360000.0,75,0.0,16322499,8.761993,16247
716.23,-0.008930017,-12198993.140390363,12951.638579130173,-1.1086463928222656e-05,0.0066877604,3961690800000.0,93,0.0,16388184,8.763943,16340
616.2,-0.009414623,-6783625.154572934,12997.01164841652,2.384185791015625e-07,0.007135905,135938700000.0,92,0.0,16445667,8.767415,16432
597.76,-0.009235306,-1239118.2405973924,13041.940284729004,-7.3909759521484375e-06,0.0053067883,255892280000.0,106,0.0,16513381,8.772691,16538
578.73,-0.009461717,-3978353.107470606,13104.70624947548,5.960464477539063e-08,0.0073277345,1304756000000.0,100,0.0,16571254,8.781372,16638
742.78,-0.00953954,-884927.9207668272,13167.963854074478,-8.344650268554688e-07,0.006832363,101803580000.0,81,0.0,16636235,8.795089,16719
661.51,-0.008855551,-1629727.6629139227,13213.685035943985,-1.1920928955078125e-07,0.007653728,110807160000.0,88,0.0,16692228,8.794881,16807
519.55,-0.01005973,-195367.3304172885,13258.7539768219,0.0,0.0066142622,6687737000.0,113,0.0,16755935,8.800777,16920
510.22,-0.009832484,-805536.826084974,13336.43746638298,0.0,0.0058552097,139386270000.0,115,0.0,16815755,8.797657,17035
525.02,-0.009886354,-929483.7675188257,13382.223899841309,0.0,0.0053111417,115882795000.0,132,0.0,16882304,8.792587,17167
550.95,-0.009968371,-646225.1203051824,13427.39375948906,1.1920928955078125e-07,0.005323979,146441950000.0,97,0.0,16936187,8.802586,17264
689.59,-0.010348718,-1879938.2949838475,13474.087186098099,2.384185791015625e-07,0.0053331647,214277360000.0,86,0.0,16997476,8.808888,17350
543.8,-0.010583988,-2336886.162691485,13519.61188006401,1.1920928955078125e-07,0.007197174,124245700000.0,111,0.0,17059429,8.814439,17461
628.84,-0.008669552,-1910718.3593159064,13597.041370630264,-5.841255187988281e-06,0.006460483,46514106000.0,101,0.0,17122678,8.821015,17562
759.09,-0.01060222,-639977.2306828179,13642.76250076294,-1.1920928955078125e-07,0.0060362504,9446590000.0,86,0.0,17183434,8.820298,17648
650.35,-0.00963758,-983843.7419082745,13688.310027599335,0.0,0.0061044623,183823650000.0,90,0.0,17241112,8.818923,17738
628.43,-0.009214799,-743854.2462503616,13733.897662878036,2.980232238769531e-07,0.006547463,1009362140000.0,113,0.0,17308805,8.824574,17851
616.63,-0.00973465,-5076392.595559475,13779.84129858017,0.0,0.0058302507,235614960000.0,88,0.0,17365999,8.826283,17939
692.48,-0.009335201,-4849996.672304828,13826.268509626389,1.1920928955078125e-07,0.0044532935,58624600000.0,88,0.0,17424298,8.832306,18027
679.19,-0.0101086665,-1200110.0607538102,13871.150247812271,2.384185791015625e-07,0.006912811,694055670000.0,101,0.0,17494266,8.840728,18128
486.11,-0.0082230065,-9358710.66149774,13948.231259346008,0.0,0.008522225,3877838500000.0,113,0.0,17551750,8.8462515,18241
664.65,-0.009403069,-14883853.831321862,13995.093901395798,5.960464477539062e-07,0.004720924,5205496700000.0,89,0.0,17611661,8.8429365,18330
675.87,-0.009334102,-18708120.599021405,14040.434865474701,-2.1457672119140625e-06,0.0061503802,4061996500000.0,87,0.0,17672327,8.84398,18417
638.33,-0.009577548,-15310871.597826753,14086.184490442276,1.3709068298339844e-06,0.0054973173,4100851500000.0,96,0.0,17733533,8.843974,18513
644.24,-0.005822157,-751151.1180575853,14131.898847103119,-5.960464477539062e-07,0.009318006,202407580000.0,98,0.0,17797632,8.852099,18611
751.29,-0.008360906,-1860433.8768508278,14177.2485871315,-1.1920928955078125e-07,0.0089250915,257121900000.0,76,0.0,17857546,8.853957,18687
635.88,-0.009524133,-4637867.666347884,14223.00177693367,2.384185791015625e-07,0.006439845,520213200000.0,99,0.0,17920987,8.854646,18786
634.27,-0.009974374,-240096.2608965453,14268.465632677078,-4.76837158203125e-07,0.005790339,28596175000.0,94,0.0,17981964,8.850663,18880
547.04,-0.008845135,-1154111.9375733403,14314.45247745514,1.1920928955078125e-07,0.007066277,322255700000.0,120,0.0,18047897,8.850833,19000
618.92,-0.00938907,-2635640.6307232166,14390.562436819077,-5.960464477539062e-07,0.006956275,90364920000.0,89,0.0,18104280,8.840928,19089
703.02,-0.010141982,-2573312.251840372,14436.355528116226,2.980232238769531e-07,0.004642307,350114280000.0,87,0.0,18161577,8.840896,19176
811.76,-0.008862144,-9902350.069388157,14482.643986225128,0.0,0.005382966,3002661000000.0,73,0.0,18225524,8.839906,19249
536.97,-0.010502646,-1605756.6173055463,14528.807935476303,5.960464477539062e-07,0.0048479,147145440000.0,113,0.0,18285710,8.848252,19362
602.15,-0.009761377,-1054041.7983302972,14573.940670728683,1.1920928955078125e-07,0.005308608,33847058000.0,102,0.0,18349133,8.848634,19464
717.71,-0.009831775,-784528.292953875,14655.523617506027,-1.1920928955078125e-07,0.006497368,4738349000.0,95,0.0,18419457,8.840108,19559
535.29,-0.008845132,-238982.3324558083,14700.5919008255,1.1920928955078125e-07,0.006642422,183417130000.0,107,0.0,18476779,8.847514,19666
622.3,-0.00916759,-1545725.65363826,14746.104520082474,1.1920928955078125e-07,0.0072898613,2363596300.0,84,0.0,18526731,8.850956,19750
726.2,-0.009144995,-441785.65026916115,14798.85655760765,1.7881393432617188e-07,0.0067248424,153719180000.0,89,0.0,18596471,8.86139,19839
612.21,-0.0090763215,-5417289.809733216,14878.124137163162,2.980232238769531e-07,0.0047729174,1178280400000.0,109,0.0,18662763,8.866714,19948
634.73,-0.010056142,-3905330.6325283716,14923.447670459747,7.152557373046875e-07,0.0052677365,1100220900000.0,95,0.0,18722506,8.874358,20043
585.78,-0.0086942,-11762749.437379291,14970.095820903778,0.0,0.008758626,2951994100000.0,103,0.0,18783609,8.884309,20146
628.35,-0.0089840675,-1063130.063463183,15054.74963092804,-2.384185791015625e-07,0.0053923777,215462940000.0,93,0.0,18842431,8.892955,20239
571.38,-0.009526202,-2647924.052405564,15100.609140872955,-1.1920928955078125e-07,0.0053127795,369060280000.0,109,0.0,18903438,8.902866,20348
711.77,-0.008067969,-1157886.7926122667,15145.779184103012,4.172325134277344e-07,0.0070437356,230937690000.0,91,0.0,18968811,8.90095,20439
524.91,-0.009686489,-5484346.806730448,15191.372690200806,1.1920928955078125e-07,0.0059844833,423971100000.0,111,0.0,19024224,8.907105,20550
565.63,-0.010951752,-462285.7029209389,15275.161558151245,4.172325134277344e-07,0.0054485095,506731500000.0,110,0.0,19089523,8.91861,20660
565.08,-0.0106622,-3552700.3390101404,15322.163255691528,5.960464477539063e-08,0.005627238,22800626000.0,98,0.0,19145365,8.9267,20758
642.52,-0.010701602,-252179.8641359958,15367.729112148285,-1.3113021850585938e-06,0.005422144,5614224000.0,96,0.0,19207070,8.930599,20854
585.89,-0.008532392,-317632.7362361759,15443.19724535942,0.0,0.0059410837,2253953800.0,106,0.0,19269529,8.9341135,20960
595.89,-0.008602823,-888883.0959720068,15489.32481789589,-2.384185791015625e-07,0.007173107,89194220000.0,107,0.0,19333281,8.944303,21067
565.75,-0.009019007,-1040297.3399332068,15537.11600780487,1.1920928955078125e-07,0.006241402,27647891000.0,111,0.0,19394611,8.942853,21178
656.67,-0.009705628,-1310198.6744527025,15583.102993965149,-1.1920928955078125e-07,0.005518495,360341770000.0,93,0.0,19457547,8.949321,21271
612.5,-0.008589039,-1892664.082091496,15661.996350288391,1.1920928955078125e-07,0.0066176075,28835959000.0,88,0.0,19511697,8.952239,21359
591.92,-0.0090786265,-915808.3342710553,15708.127431154251,4.76837158203125e-07,0.0066238213,114461140000.0,113,0.0,19578238,8.953416,21472
694.95,-0.007409576,-829671.9678284707,15754.275904417038,-1.1920928955078125e-07,0.009349015,166550260000.0,91,0.0,19643767,8.957305,21563
536.55,-0.008489051,-2661620.3006459055,15832.26539850235,0.0,0.006804869,105999840000.0,102,0.0,19700083,8.959949,21665
665.43,-0.009637893,-268434.7217165662,15878.095140218735,5.960464477539063e-08,0.006263732,5675552000.0,90,0.0,19759858,8.961934,21755
575.43,-0.009966405,-134333.0146485956,15924.318437099457,-1.1920928955078125e-07,0.004844052,29599370000.0,111,0.0,19825392,8.96823,21866
634.57,-0.010150226,-3018746.569881859,15970.128490924835,5.960464477539063e-08,0.0058642854,1108327700000.0,89,0.0,19881385,8.967755,21955
591.67,-0.0090564,-692112.1104470366,16049.52968621254,-1.1920928955078125e-07,0.006879067,43264946000.0,110,0.0,19945794,8.972095,22065
678.76,-0.009552305,-2575544.6914544315,16096.031336069107,2.980232238769531e-07,0.0069368123,143252130000.0,89,0.0,20005985,8.964993,22154
617.61,-0.010725973,-570968.6151411122,16142.116804599762,1.7881393432617188e-07,0.0058504906,167142150000.0,110,0.0,20073544,8.966811,22264
620.04,-0.007401696,-2465242.084563488,16218.884889364243,-1.1920928955078125e-07,0.008101451,125476790000.0,96,0.0,20134629,8.966401,22360
554.3,-0.010133745,-2499786.9107337384,16265.893063545227,0.0,0.0051372373,505783980000.0,109,0.0,20193215,8.966556,22469
577.65,-0.010151863,-2029467.903435595,16312.571421146393,5.960464477539063e-08,0.005869223,281183650000.0,109,0.0,20257896,8.966369,22578
576.18,-0.009680824,-977340.5239596469,16359.301587104797,2.8014183044433594e-06,0.0054208827,71803020000.0,102,0.0,20319612,8.9609785,22680
489.21,-0.008370077,-860432.3338416389,16405.644797325134,2.7418136596679688e-06,0.0058636284,19394744000.0,120,0.0,20379973,8.963444,22800
528.14,-0.010851668,-235580.48188176297,16452.288276195526,0.0,0.005917893,185649740000.0,115,0.0,20440031,8.969669,22915
477.21,-0.009363368,-1489197.4928317005,16499.390617132187,-1.1920928955078125e-07,0.0065571475,324584800000.0,124,0.0,20502151,8.972201,23039
593.14,-0.008968329,-2057149.728256894,16546.197159290314,3.5762786865234375e-07,0.007923611,497535320000.0,99,0.0,20561333,8.975529,23138
581.19,-0.009466191,-5088533.473054577,16623.37081694603,8.344650268554688e-07,0.005992552,705501460000.0,107,0.0,20622968,8.9805765,23245
522.05,-0.0097344965,-880752.1967125735,16669.952062129974,-2.6941299438476562e-05,0.0070873825,85780070000.0,120,0.0,20686123,8.984559,23365
558.65,-0.00912887,-870987.5013829134,16716.803429365158,5.960464477539063e-08,0.0059957206,14140239000.0,119,0.0,20751984,8.99089,23484
603.39,-0.00955584,-1095972.350124064,16763.076053619385,-2.384185791015625e-07,0.0050706766,152929850000.0,100,0.0,20812323,8.996975,23584
460.39,-0.00893392,-398963.75392849656,16841.15474462509,0.0,0.005466879,22405298000.0,113,0.0,20865870,8.993682,23697
595.41,-0.008303988,-1458306.9043767538,16887.237462043762,2.384185791015625e-07,0.004739012,497314330000.0,125,0.0,20937104,9.009247,23822
566.82,-0.0083624385,-3116536.2609936055,16934.337087392807,1.1920928955078125e-07,0.0066283713,68578060000.0,108,0.0,20996174,9.027617,23930
494.9,-0.009561379,-1803493.9868978295,16980.520320415497,2.384185791015625e-07,0.005083993,235022600000.0,117,0.0,21057845,9.03366,24047
604.11,-0.008995002,-396901.1065342736,17027.06104493141,1.7881393432617188e-07,0.0072643477,7255189000.0,88,0.0,21111905,9.028888,24135
674.82,-0.008636794,-1003528.9665595331,17112.223068237305,-2.384185791015625e-07,0.006636148,399080880000.0,96,0.0,21176524,9.036244,24231
598.48,-0.008887281,-3164126.4104985553,17158.727308511734,5.960464477539063e-08,0.004655115,265310100000.0,111,0.0,21243897,9.0321455,24342
420.58,-0.009420333,-310241.82516878366,17205.825462579727,-1.1920928955078125e-07,0.0056331186,335363540000.0,115,0.0,21295698,9.032406,24457
592.97,-0.010139844,-1699910.0562483517,17287.726274490356,-1.800060272216797e-05,0.005952232,49245323000.0,117,0.0,21366041,9.036061,24574
484.26,-0.009311499,-3611054.9889312265,17335.578428268433,1.0728836059570312e-06,0.00509472,879271300000.0,107,0.0,21418183,9.040282,24681
532.59,-0.0092638815,-185571.5192588181,17381.96782875061,-2.384185791015625e-07,0.0063495203,63198585000.0,118,0.0,21481921,9.042695,24799
601.22,-0.008770561,-1354350.1847093957,17428.595937490463,0.0,0.0062235733,607362000000.0,109,0.0,21546513,9.034698,24908
494.03,-0.009438933,-2372017.916030803,17509.800570249557,4.76837158203125e-07,0.0044624787,38339867000.0,126,0.0,21610004,9.0292015,25034
527.6,-0.010817673,-2068127.2729623588,17556.499071121216,0.0,0.005801073,252128030000.0,113,0.0,21670234,9.03218,25147
535.81,-0.009070689,-756214.7285480016,17603.696729898453,1.7881393432617188e-07,0.006431662,992491000000.0,119,0.0,21733436,9.04327,25266
538.59,-0.009303608,-935470.4373359466,17650.362107515335,4.76837158203125e-07,0.006675041,59842840000.0,109,0.0,21792759,9.050625,25375
548.0,-0.009833871,-318944.4059470641,17697.313820123672,8.940696716308594e-07,0.005177476,1972665600.0,114,0.0,21857177,9.050527,25489
503.65,-0.009672167,-1330157.9574861568,17776.69668865204,5.960464477539063e-08,0.005027233,392058570000.0,111,0.0,21913333,9.051543,25600
524.61,-0.008670206,-819135.6407882477,17823.343045711517,0.0,0.0075160456,134475770000.0,112,0.0,21977549,9.05832,25712
391.2,-0.009531325,-1253736.2220497702,17870.01828932762,1.1920928955078125e-07,0.0053948527,1185074000000.0,160,0.0,22042073,9.07156,25872
429.78,-0.010411334,-635258.3551361712,17917.078021526337,-1.3113021850585938e-06,0.0072850394,248904220000.0,123,0.0,22095646,9.073375,25995
593.36,-0.00923066,-2132938.3229412143,17996.01163649559,1.1920928955078125e-07,0.004911425,79055950000.0,115,0.0,22162773,9.090289,26110
526.43,-0.0091470415,-1122084.9514583999,18043.343831300735,1.4901161193847656e-06,0.0048480034,3947918000.0,117,0.0,22225949,9.098464,26227
594.75,-0.0077484893,-824001.6073771188,18090.157505512238,0.0,0.006217723,113922064000.0,98,0.0,22284251,9.101688,26325
473.31,-0.009233798,-2013661.8253732747,18138.135405778885,0.0,0.0045787883,176899390000.0,132,0.0,22350660,9.1048155,26457
446.39,-0.009064271,-365953.5068541978,18213.88693833351,1.1920928955078125e-07,0.0055553447,27543446000.0,116,0.0,22409098,9.113712,26573
400.82,-0.008682004,-218469.60932361876,18260.617169857025,-1.895427703857422e-05,0.006575675,35003875000.0,122,0.0,22461624,9.122975,26695
600.72,-0.009120776,-11668265.293588573,18307.516142845154,9.000301361083984e-06,0.0059748054,4714981000000.0,104,0.0,22526241,9.132936,26799
579.22,-0.009015173,-2531650.66730549,18354.6396048069,8.940696716308594e-07,0.005130432,131309930000.0,107,0.0,22590782,9.145188,26906
430.99,-0.009483499,-324634.7814744227,18437.417397737503,0.0,0.005687028,6558966300.0,135,0.0,22654077,9.148895,27041
527.7,-0.009666528,-2669271.7525735,18484.420815229416,1.1920928955078125e-07,0.0058082533,266101770000.0,119,0.0,22716750,9.148436,27160
456.88,-0.009726938,-676268.8705854256,18531.735641241074,1.1920928955078125e-07,0.005499646,12341080000.0,118,0.0,22772138,9.153607,27278
530.86,-0.009607738,-646493.732727949,18578.23776292801,-1.1920928955078125e-07,0.0058241133,16126063000.0,133,0.0,22841465,9.159322,27411
580.13,-0.009916146,-844495.3729735686,18658.79202914238,0.0,0.006141068,25233619000.0,97,0.0,22897391,9.162782,27508
414.71,-0.009536859,-782869.8045313829,18706.059955596924,2.980232238769531e-07,0.0048044818,33446697000.0,138,0.0,22960367,9.169385,27646
541.99,-0.00877296,-432627.5179261768,18753.763957500458,1.7881393432617188e-07,0.0066382946,17592840000.0,124,0.0,23025239,9.168305,27770
491.65,-0.008947839,-363681.12742441415,18800.667469978333,-1.1920928955078125e-07,0.0056693046,260247950000.0,125,0.0,23082771,9.1631,27895
525.98,-0.009281039,-7869874.908203942,18875.40481209755,0.0,0.006365882,1092026000000.0,120,0.0,23146634,9.162099,28015
492.03,-0.009646853,-334928.28220523323,18922.214881181717,2.205371856689453e-06,0.0064863963,945768700000.0,129,0.0,23209933,9.163585,28144
406.09,-0.010232045,-4655146.133174423,18969.3902156353,7.152557373046875e-07,0.0046106833,126600580000.0,129,0.0,23263624,9.172118,28273
522.52,-0.010440159,-831606.7142834524,19017.072833299637,2.384185791015625e-07,0.0054297787,4185294000.0,138,0.0,23332135,9.17758,28411
417.84,-0.008670795,-285348.00673221314,19093.65153861046,1.1920928955078125e-07,0.0051634917,227928690000.0,137,0.0,23395320,9.191316,28548
450.92,-0.007524274,-1281588.9980669247,19141.143229961395,0.0,0.0069402456,24308769000.0,133,0.0,23459065,9.190997,28681
442.1,-0.009843495,-600118.2102239542,19189.59070110321,0.0,0.0055102976,22249966000.0,130,0.0,23515192,9.191344,28811
513.53,-0.010071358,-356752.89540311164,19237.24129986763,-1.1920928955078125e-07,0.0049104467,4470897700.0,128,0.0,23579229,9.197097,28939
