loss_pol_entpen,loss_kl,loss_pol_surr,EpThisIter,TimestepsSoFar,TimeElapsed,loss_vf_loss,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_ent,EpLenMean
0.0,0.0054763663,-0.005187011,25,770124,565.1387326717377,5886827500.0,4.887580871582031e-06,-5754129.629130092,377,8.398072,2049.0
0.0,0.004759985,-0.0049461005,25,821349,601.1398949623108,8491972000.0,7.092952728271484e-06,-5434473.313172169,402,8.397462,2049.0
0.0,0.005426475,-0.004523903,26,873390,636.2539525032043,6893944300.0,3.135204315185547e-05,-5121243.351827082,428,8.396054,2036.67
0.0,0.0046339193,-0.0054754927,26,925743,671.4049112796783,7170005400000.0,0.0024407505989074707,-4259501.506522106,454,8.393064,2027.46
0.0,0.0049614487,-0.0051042615,25,976968,707.2997958660126,22532082000.0,-1.1920928955078125e-07,-13129632.546885364,479,8.391911,2027.46
0.0,0.005528256,-0.005677155,25,1028193,742.493488073349,2689065500000.0,-2.0503997802734375e-05,-13195916.977606473,504,8.369903,2027.46
0.0,0.005115681,-0.00475061,26,1080454,778.0503904819489,248298900000.0,3.236532211303711e-05,-20045870.863319315,530,8.368348,2029.66
0.0,0.0053094984,-0.0055595827,26,1133346,814.2349054813385,9296198000.0,-0.000979781150817871,-12784401.013551896,556,8.353088,2035.05
0.0,0.0053997356,-0.0058034942,25,1184571,849.8504545688629,243901090000.0,2.384185791015625e-07,-12322207.3010107,581,8.3319845,2035.05
0.0,0.004310585,-0.0052550705,25,1235796,885.3659934997559,326911200000.0,-2.384185791015625e-07,-14676159.15165685,606,8.323238,2035.05
0.0,0.0053576054,-0.006048125,25,1287021,920.3117043972015,5657955000.0,2.4437904357910156e-06,-7480259.270853919,631,8.306995,2045.18
0.0,0.0057936464,-0.00545177,27,1340845,956.5994229316711,3377414300000.0,-2.384185791015625e-07,-7468834.162407509,658,8.302184,2034.01
0.0,0.005262852,-0.005514753,25,1392070,992.2303574085236,465143800000.0,2.980232238769531e-07,-16574677.102104504,683,8.303786,2034.01
0.0,0.0056134486,-0.0062393355,25,1443295,1028.1053557395935,64735560000.0,-7.450580596923828e-05,-15383031.91061198,708,8.296508,2034.01
0.0,0.0051868465,-0.005092181,26,1495479,1064.0001335144043,15707360000.0,1.1920928955078125e-07,-15698426.70452208,734,8.294417,2023.11
0.0,0.00626351,-0.006969341,27,1547990,1099.8129878044128,209525490000.0,-7.152557373046875e-07,-14902538.574907016,761,8.280094,2009.98
0.0,0.005763458,-0.0064725494,28,1601730,1135.3376638889313,742660300000.0,-1.1920928955078125e-07,-5373074.796579039,789,8.26622,1973.66
0.0,0.0052423924,-0.0061641866,26,1653288,1170.8452401161194,1017024600000.0,-2.9802322387695312e-06,-10287935.429680431,815,8.264571,1956.5
0.0,0.006292743,-0.006297116,26,1705356,1207.112887620926,190462570000.0,2.4437904357910156e-06,-9699760.752247956,841,8.257262,1967.42
0.0,0.006340308,-0.007083553,26,1756723,1242.4205136299133,119494440000.0,-0.0002111196517944336,-10807973.448894149,867,8.261569,1983.04
0.0,0.006253588,-0.0074239136,27,1807980,1278.385167837143,183445210000.0,4.5359134674072266e-05,-10748309.543187764,894,8.269149,1960.05
0.0,0.0065401588,-0.008167917,26,1859050,1313.4611535072327,5410025500.0,7.748603820800781e-07,-5244275.293327031,920,8.271236,1955.17
0.0,0.005987999,-0.0068722176,25,1910275,1348.9769356250763,15374497000.0,0.0,-5300847.017610721,945,8.2601,1967.23
0.0,0.0060455375,-0.0062045967,27,1962163,1383.9983110427856,3178102800.0,3.2186508178710938e-06,-3683194.4210136337,972,8.264454,1951.95
0.0,0.0067778183,-0.0074967,29,2014924,1419.7640471458435,141990800000.0,-1.1920928955078125e-07,-2310809.53883913,1001,8.268905,1931.26
0.0,0.006438787,-0.006333958,26,2066587,1456.0351285934448,113514004000.0,1.7881393432617188e-07,-3155366.79465953,1027,8.269161,1931.94
0.0,0.005874111,-0.0066686226,28,2119719,1492.4329068660736,14566194000.0,-9.5367431640625e-07,-3589255.803534307,1055,8.262989,1906.94
0.0,0.004888161,-0.007227142,26,2169733,1528.648312330246,269539560000.0,7.289648056030273e-05,-4917736.878260091,1081,8.252669,1901.96
0.0,0.005852458,-0.005612442,27,2222579,1564.9261059761047,53974565000.0,0.0,-5873162.222677457,1108,8.246919,1933.12
0.0,0.006277998,-0.007909582,26,2273159,1600.7488408088684,526433800000.0,0.0,-5349675.397101246,1134,8.240052,1922.29
0.0,0.0048168097,-0.006462088,29,2326510,1636.60675907135,1236178200000.0,1.1920928955078125e-07,-6886354.376582315,1163,8.243362,1914.49
0.0,0.00624205,-0.007939123,27,2378690,1671.8854236602783,472984030000.0,-6.663799285888672e-05,-9605283.528424636,1190,8.235745,1910.04
0.0,0.0052026496,-0.0071981894,26,2429005,1708.4134809970856,28209000000.0,-4.76837158203125e-07,-11438781.190769501,1216,8.227036,1900.34
0.0,0.0063186586,-0.0061978637,29,2483227,1744.180237531662,1684086100.0,-2.205371856689453e-05,-9426067.625248447,1245,8.221194,1886.51
0.0,0.0061966903,-0.0076815654,26,2535078,1780.0331110954285,2699731500.0,3.0994415283203125e-06,-8777913.832598966,1271,8.20729,1942.62
0.0,0.0061055357,-0.0070899893,27,2586794,1816.50905585289,14543606000.0,-3.5762786865234375e-07,-3368397.1261325944,1298,8.208164,1929.85
0.0,0.0057518906,-0.0065554227,26,2637414,1852.0515804290771,314946880000.0,-2.384185791015625e-06,-3094508.9715148527,1324,8.204589,1926.25
0.0,0.006789736,-0.006667688,31,2690268,1887.462851524353,3872962600.0,-1.1920928955078125e-07,-3122586.526845809,1355,8.199126,1874.58
0.0,0.0052732993,-0.0071774665,28,2743710,1922.7578761577606,17348510000.0,0.0,-3343427.9297340494,1383,8.204433,1855.33
0.0,0.0048939497,-0.00735968,27,2794646,1958.4889767169952,58470466000.0,-4.76837158203125e-07,-3877012.6420143326,1410,8.199006,1832.64
0.0,0.0075664506,-0.007951746,29,2844896,1994.0105350017548,13159326000.0,-1.1920928955078125e-07,-2981650.096296141,1439,8.190658,1810.84
0.0,0.0068027554,-0.008108523,32,2896533,2029.792644739151,461475900000.0,9.119510650634766e-06,-2899221.607047866,1471,8.194366,1766.78
0.0,0.005789324,-0.008420249,29,2950280,2064.8796768188477,564923100000.0,-0.00015366077423095703,-7454914.9884900125,1500,8.190525,1732.16
0.0,0.006458223,-0.008321874,28,2999712,2103.449141263962,50844740000.0,-5.602836608886719e-06,-7691087.576721102,1528,8.186001,1758.53
0.0,0.0067893714,-0.0084892,25,3047322,2144.393783092499,2373246700.0,-1.1920928955078125e-07,-7429406.532837706,1553,8.172698,1818.3
0.0,0.0064269844,-0.007079077,27,3094130,2181.666688680649,11236376000.0,-1.1920928955078125e-07,-7064569.203300839,1580,8.170838,1800.66
0.0,0.0075522447,-0.008613117,29,3144741,2216.925809621811,30574279000.0,-2.384185791015625e-07,-1822023.046403751,1609,8.171558,1785.99
0.0,0.007462302,-0.009148663,28,3193993,2252.3139724731445,256462950000.0,0.0,-2489516.7956288657,1637,8.170581,1775.92
0.0,0.0057476736,-0.0077874935,29,3247041,2288.4739768505096,13735681000.0,1.7881393432617188e-07,-3981081.414476169,1666,8.173617,1763.64
0.0,0.008252899,-0.008533642,29,3299554,2323.6142089366913,63094452000.0,1.7881393432617188e-07,-4539176.878452042,1695,8.18286,1805.59
0.0,0.0042052795,-0.006719805,33,3353846,2358.821547269821,713391400000.0,-1.6689300537109375e-06,-4833609.756375368,1728,8.190309,1778.72
0.0,0.008140304,-0.007312131,26,3404031,2395.0239503383636,144296280000.0,1.1920928955078125e-07,-5250594.490131899,1754,8.187303,1789.07
0.0,0.005614774,-0.0077969567,30,3454727,2430.832399368286,1135418100.0,0.0,-4878001.667988166,1784,8.184724,1741.11
0.0,0.0064300466,-0.008191544,33,3509346,2465.903599023819,2494933200.0,5.960464477539062e-07,-4272161.079566159,1817,8.180039,1728.73
0.0,0.008181505,-0.008778623,32,3563617,2501.609734773636,136443310000.0,-2.384185791015625e-07,-2958069.6039439784,1849,8.184704,1688.44
0.0,0.006580216,-0.0072822142,28,3610183,2537.670674800873,93251820000.0,-3.5762786865234375e-06,-2346243.263024054,1877,8.175938,1670.13
0.0,0.00687556,-0.008367241,31,3663130,2573.2934398651123,5284376600.0,1.9669532775878906e-06,-2914040.133516173,1908,8.175236,1664.62
0.0,0.0062964577,-0.008329471,27,3710635,2608.8369269371033,17235683000.0,-1.1920928955078125e-07,-1612775.5417836579,1935,8.175343,1712.96
0.0,0.00786884,-0.007462663,32,3765637,2645.343092441559,838496750000.0,-6.651878356933594e-05,-1887291.2013879002,1967,8.165376,1680.98
0.0,0.008417007,-0.008928704,29,3814260,2682.8480699062347,66182030000.0,1.7881393432617188e-06,-6680254.574463845,1996,8.168209,1710.74
0.0,0.008195743,-0.009229964,29,3861064,2718.642616033554,125721534000.0,-9.870529174804688e-05,-6150883.054334372,2025,8.172138,1664.79
0.0,0.007274575,-0.007397405,30,3913658,2753.604238986969,5279427000.0,2.8014183044433594e-06,-6651287.806889805,2055,8.165635,1668.76
0.0,0.008449517,-0.009036095,35,3967644,2788.753847837448,86822200000.0,-1.1920928955078125e-07,-4817312.895863378,2090,8.167423,1625.32
0.0,0.006983447,-0.007715782,29,4016161,2823.747374534607,12953241000.0,-1.1920928955078125e-07,-2940947.809620738,2119,8.1810465,1643.34
0.0,0.0075927055,-0.00903206,39,4077541,2858.174702644348,1345595600000.0,1.1920928955078125e-07,-2297672.5277036713,2158,8.179966,1577.36
0.0,0.0081868805,-0.0072319573,32,4127052,2892.86398601532,586065250000.0,-1.9073486328125e-06,-6263330.763343047,2190,8.189254,1594.08
0.0,0.007843714,-0.008074698,30,4174912,2927.4222600460052,13983271000.0,1.8477439880371094e-06,-9331623.973885402,2220,8.199645,1567.02
0.0,0.010577521,-0.007303254,28,4225975,2962.5785853862762,171715040000.0,-0.03380882740020752,-9275791.803139629,2248,8.197204,1635.88
0.0,0.0058744755,-0.009462719,37,4275428,2997.927308320999,97171775000.0,-1.1920928955078125e-07,-6273468.386777971,2285,8.19774,1522.0
0.0,0.008833447,-0.009831566,37,4327088,3033.2409586906433,17529258000.0,-0.003527522087097168,-3620507.3277389575,2322,8.18491,1499.76
0.0,0.0066341893,-0.007686513,31,4378996,3068.4610781669617,196786630000.0,2.980232238769531e-07,-3640567.227767353,2353,8.176116,1494.61
0.0,0.006579467,-0.007601875,35,4433760,3103.9025478363037,150315580000.0,1.1920928955078125e-07,-4105738.791997428,2388,8.172624,1539.26
0.0,0.008977813,-0.007680948,35,4480460,3139.4359424114227,1754834900000.0,0.0,-9850501.173909372,2423,8.168247,1513.23
0.0,0.007632338,-0.009062268,34,4532641,3174.6437730789185,748374400000.0,3.5762786865234375e-07,-13283708.975571897,2457,8.159611,1458.13
0.0,0.0067746793,-0.008382736,32,4583922,3209.5542669296265,62392310000.0,-1.0132789611816406e-05,-11869510.6377419,2489,8.169646,1490.9
0.0,0.006466501,-0.009026773,33,4635552,3244.1165795326233,23485920000.0,-2.09808349609375e-05,-5792446.125552485,2522,8.176042,1561.74
0.0,0.005676916,-0.008314713,32,4683275,3278.9222180843353,4152475000.0,5.960464477539063e-08,-2757602.3887242656,2554,8.17653,1567.81
0.0,0.0059937905,-0.008178591,36,4739077,3314.3790361881256,66136875000.0,0.0,-2050377.5650317587,2590,8.170315,1531.06
0.0,0.009625915,-0.0065677054,27,4786405,3348.628939628601,1159204600000.0,-1.1920928955078125e-07,-5528020.435881695,2617,8.1667795,1610.98
0.0,0.007012293,-0.008616037,33,4837046,3383.1339552402496,647404800000.0,0.0,-8408306.552505057,2650,8.168992,1602.3
0.0,0.007834204,-0.009725065,36,4892005,3418.1750948429108,281962640000.0,-2.384185791015625e-07,-11067139.926381204,2686,8.170979,1582.73
0.0,0.0065244846,-0.009093336,36,4948999,3453.680950164795,39174330000.0,-2.384185791015625e-07,-8813330.19326178,2722,8.171997,1575.28
0.0,0.0069808858,-0.009336873,32,4996296,3488.684992313385,39286990000.0,0.0,-5334280.837816667,2754,8.16708,1528.34
0.0,0.006137748,-0.008265813,35,5050763,3523.972257375717,1045805470000.0,-2.384185791015625e-07,-6022376.943587767,2789,8.157154,1536.24
0.0,0.007377764,-0.009447794,28,5097992,3558.7934403419495,145284060000.0,1.1920928955078125e-07,-5509085.139795715,2817,8.147369,1556.76
0.0,0.007331182,-0.009458134,32,5146248,3593.928765773773,28924963000.0,-1.5139579772949219e-05,-7157732.52439277,2849,8.143144,1582.4
0.0,0.0070113204,-0.009429792,33,5197750,3628.5463325977325,35503630000.0,-6.318092346191406e-06,-3937295.4633630975,2882,8.144925,1608.73
0.0,0.0066951094,-0.008529646,32,5251639,3663.2679450511932,36491740000.0,0.0,-3700038.8264037576,2914,8.148624,1570.14
0.0,0.007178594,-0.0076892553,33,5297671,3698.47514629364,3191556000.0,0.0,-3930551.496978541,2947,8.153446,1555.21
0.0,0.008613933,-0.007991317,36,5351003,3733.9357204437256,29164712000.0,-6.198883056640625e-06,-2630905.5030957726,2983,8.143966,1512.04
0.0,0.00894168,-0.00858733,34,5402851,3768.7040560245514,146337120000.0,0.0,-2160698.1745197484,3017,8.145127,1483.15
0.0,0.0077464487,-0.007968154,32,5455195,3802.7535536289215,1183766800000.0,0.0,-7464401.29779674,3049,8.144166,1534.26
0.0,0.007321814,-0.0075355135,36,5509760,3838.561049222946,1127565200000.0,1.7881393432617188e-07,-12044066.504505165,3085,8.138396,1546.59
0.0,0.006247583,-0.009400754,34,5562744,3873.717076063156,218055500000.0,0.0,-13638193.75347059,3119,8.135116,1557.95
0.0,0.008130584,-0.0077609457,35,5615787,3908.049336671829,3578731000.0,0.0,-8097093.28331382,3154,8.132732,1531.94
0.0,0.006577118,-0.008454209,30,5660171,3942.8632547855377,1680748700000.0,-3.5762786865234375e-06,-7227481.147801668,3184,8.1259775,1524.6
0.0,0.0069539486,-0.008538537,35,5707352,3977.6743125915527,178103190000.0,2.3245811462402344e-06,-8261458.67247906,3219,8.131817,1446.08
0.0,0.0065263654,-0.008930501,34,5762040,4013.28933429718,185351780000.0,0.0,-9698470.017263275,3253,8.126247,1464.39
0.0,0.0064728307,-0.009276979,40,5813768,4048.730795145035,712123700000.0,1.1920928955078125e-07,-3776489.83870417,3293,8.1320305,1397.06
0.0,0.00788101,-0.009128772,31,5866833,4083.929577589035,737501600000.0,-3.5762786865234375e-07,-7549979.60219355,3324,8.133639,1498.18
0.0,0.007753656,-0.00796981,33,5916826,4118.688173532486,1006750660000.0,-1.1920928955078125e-07,-9075730.393538477,3357,8.142121,1472.94
0.0,0.0077763093,-0.010377657,37,5970333,4154.474910020828,272237800000.0,0.0,-8515653.116473984,3394,8.139957,1545.16
0.0,0.0070562614,-0.009592039,36,6020940,4189.153663396835,2454307000000.0,0.0,-12737744.277456375,3430,8.12978,1457.67
0.0,0.009534104,-0.00854958,35,6072530,4225.205117464066,3129105000000.0,-5.340576171875e-05,-16663333.42209697,3465,8.126629,1427.01
0.0,0.006711811,-0.010320659,35,6122189,4259.977492809296,1839325800.0,1.6629695892333984e-05,-13813825.158804521,3500,8.1253395,1436.48
0.0,0.007945858,-0.011069371,34,6174919,4295.819605112076,4239011000.0,-5.054473876953125e-05,-7983799.899970722,3534,8.108687,1492.22
0.0,0.0071990984,-0.010198913,39,6227774,4330.367187023163,302856200000.0,-1.1920928955078125e-07,-869393.2227399461,3573,8.116009,1414.57
0.0,0.008503402,-0.0092671225,33,6270588,4365.439195394516,40542650000.0,6.556510925292969e-07,-2316788.450072968,3606,8.116242,1361.05
0.0,0.008205001,-0.007708826,44,6324840,4400.547005176544,286226680000.0,-1.1920928955078125e-07,-3816257.178827132,3650,8.108001,1278.15
0.0,0.007976933,-0.009444307,39,6379876,4434.87713766098,414983100000.0,0.0,-5011486.287353581,3689,8.112016,1299.79
0.0,0.009232666,-0.008824811,41,6432504,4470.404445648193,167714320000.0,5.960464477539063e-08,-3278444.343935055,3730,8.11285,1367.84
0.0,0.0071465303,-0.008759584,41,6478562,4505.111260890961,1651472100000.0,0.0,-4425741.3463153895,3771,8.1237,1237.1
0.0,0.0070763696,-0.00986727,33,6527473,4540.214011669159,195087060000.0,1.823902130126953e-05,-9190869.892055374,3804,8.12741,1258.85
0.0,0.0077699427,-0.008997477,33,6579143,4575.5648329257965,70736650000.0,-1.5497207641601562e-06,-9410652.683916518,3837,8.130062,1362.38
0.0,0.008571551,-0.011932428,37,6631891,4610.818363666534,872023260000.0,0.0,-8615184.723721366,3874,8.124986,1480.4
0.0,0.007659441,-0.009336837,42,6685109,4645.776218414307,1473524400000.0,1.1920928955078125e-07,-8100930.199895934,3916,8.128007,1371.0
0.0,0.007374662,-0.009788058,36,6733803,4680.810336589813,98417950000.0,-3.5762786865234375e-07,-8525351.569390208,3952,8.126451,1334.9
0.0,0.0071214125,-0.009152607,43,6787241,4715.903234958649,575107200000.0,1.1920928955078125e-07,-3511172.9412443163,3995,8.130192,1301.55
0.0,0.0077776853,-0.010242258,41,6840005,4751.696763038635,616556900000.0,5.960464477539063e-08,-4466585.113872584,4036,8.134521,1286.39
0.0,0.008967451,-0.009408698,34,6890173,4786.87287902832,38827418000.0,1.7881393432617188e-07,-7475156.518449473,4070,8.134843,1346.51
0.0,0.0069054393,-0.009353521,33,6937483,4823.362516880035,10883398000.0,3.039836883544922e-06,-5730006.7437525205,4103,8.139619,1388.27
0.0,0.008061099,-0.01007714,45,6994189,4858.61133646965,494719000000.0,0.0,-3339686.583159578,4148,8.14468,1367.96
0.0,0.008366228,-0.010582077,47,7050999,4893.18502497673,2541649400000.0,-3.5762786865234375e-07,-9579893.897834636,4195,8.148894,1247.87
0.0,0.008382945,-0.00865061,40,7102735,4928.595539331436,274460280000.0,-1.1324882507324219e-05,-9658440.507235236,4235,8.137513,1256.75
0.0,0.008867703,-0.010738163,39,7155396,4963.823006868362,4714432300000.0,0.0,-18094952.628250122,4274,8.135654,1285.42
0.0,0.0062062484,-0.011519022,33,7200349,4998.719370365143,5189706000.0,1.3113021850585938e-06,-10076259.606572988,4307,8.131106,1304.51
0.0,0.0056023705,-0.009897056,33,7247079,5034.528015613556,119410910000.0,-9.5367431640625e-07,-10246618.815877525,4340,8.134139,1360.3
0.0,0.0068541146,-0.009552934,38,7299458,5069.986763477325,289468000000.0,9.5367431640625e-07,-3364669.756835386,4378,8.129592,1408.06
0.0,0.009447465,-0.009297429,37,7348518,5105.029067516327,2670883200000.0,0.0,-9896328.07051728,4415,8.120513,1353.21
0.0,0.008175953,-0.007702956,35,7400647,5140.7107853889465,2934015000000.0,-6.92605972290039e-05,-22842338.184318405,4450,8.123516,1372.1
0.0,0.0056164563,-0.008114509,41,7452952,5176.448277950287,248842060000.0,1.1920928955078125e-07,-18481318.536603402,4491,8.129394,1361.79
0.0,0.0076499735,-0.009976978,49,7508978,5211.508590936661,1109600900000.0,0.0,-3976389.073162027,4540,8.121169,1232.26
0.0,0.006404084,-0.008036412,39,7556524,5246.822281360626,896593900000.0,0.0,-9737726.000416366,4579,8.125627,1165.0
0.0,0.00826341,-0.009599359,45,7607708,5282.11411356926,5908014300000.0,1.1920928955078125e-07,-11872636.177321348,4624,8.127468,1167.52
0.0,0.006504657,-0.008745893,31,7659343,5317.560834646225,362513370000.0,7.62939453125e-06,-26560795.013957225,4655,8.13083,1317.6
0.0,0.009796193,-0.008310791,29,7707658,5352.723129272461,538910230000.0,0.0,-22912719.751762725,4684,8.13847,1477.13
0.0,0.00828263,-0.0076163425,30,7758743,5387.64733171463,5389619000000.0,-1.1920928955078125e-07,-27411432.181419358,4714,8.142277,1626.19
0.0,0.0057598148,-0.007933783,43,7810544,5422.840612649918,481759070000.0,-6.4373016357421875e-06,-20693124.141192492,4757,8.148713,1471.03
0.0,0.0067484807,-0.008783241,47,7863706,5458.1822192668915,120144370000.0,-1.0251998901367188e-05,-15596261.67241789,4804,8.144805,1203.99
0.0,0.008530986,-0.008673802,33,7913913,5493.214382648468,987677200000.0,-1.1920928955078125e-07,-3206952.071371339,4837,8.145112,1273.56
0.0,0.009673998,-0.008688805,38,7962155,5528.424124717712,105594720000.0,0.0,-8840827.235309366,4875,8.153167,1278.95
0.0,0.008637502,-0.008096605,38,8017293,5563.927443027496,3220311300.0,-3.9577484130859375e-05,-8284321.887052235,4913,8.151305,1407.19
0.0,0.0070573003,-0.009898708,47,8072575,5599.224535942078,511626180000.0,5.960464477539063e-08,-3439105.5502145123,4960,8.154433,1307.68
0.0,0.006962203,-0.011443177,37,8123564,5635.113104581833,547176580000.0,0.0,-6471043.284596063,4997,8.1544485,1332.07
0.0,0.0071288077,-0.009190146,43,8173909,5670.524038076401,92770500000.0,-1.1920928955078125e-07,-7900566.712309212,5040,8.154008,1259.66
0.0,0.006931888,-0.009330432,33,8219212,5705.607050657272,428370130000.0,0.0,-3683089.927790162,5073,8.149461,1252.09
0.0,0.008153242,-0.008702635,43,8268359,5741.107660293579,305833600000.0,5.960464477539063e-08,-7592747.918223645,5116,8.155795,1160.58
0.0,0.007904481,-0.009347199,42,8321029,5776.025596618652,2350188300000.0,4.172325134277344e-07,-5885191.4332308825,5158,8.153642,1217.76
0.0,0.005910778,-0.010406145,40,8376197,5811.684848546982,2103245900000.0,3.5762786865234375e-07,-12021933.665537927,5198,8.150313,1316.43
0.0,0.008241286,-0.0097586475,41,8426976,5847.733510255814,125634170000.0,6.318092346191406e-06,-15429866.107113404,5239,8.1457205,1323.6
0.0,0.008506829,-0.010142223,35,8474820,5883.298877954483,7488165000.0,5.960464477539063e-08,-8144062.764406452,5274,8.1491585,1294.57
0.0,0.0065907384,-0.010717901,30,8523429,5918.908007860184,6702315500.0,-2.384185791015625e-07,-5830554.271414747,5304,8.151536,1393.24
0.0,0.00791522,-0.009192447,36,8570287,5954.029635667801,6616718000.0,-3.5762786865234375e-07,-2349926.0864530397,5340,8.1504965,1415.41
0.0,0.0073785232,-0.011313229,34,8621893,5989.800897359848,1379598700.0,1.4901161193847656e-06,-1524252.5867943661,5374,8.156251,1470.73
0.0,0.0062159807,-0.008668566,42,8674697,6025.390676021576,4695342600.0,2.384185791015625e-07,-1036639.0291436394,5416,8.164524,1344.0
0.0,0.006482543,-0.009481475,40,8728003,6060.643499851227,387810500000.0,0.0,-2257476.167357094,5456,8.169799,1323.52
0.0,0.0052639395,-0.009460154,46,8783486,6096.176896572113,59844104000.0,0.0,-2533944.217343254,5502,8.161922,1274.95
0.0,0.007986776,-0.009246101,35,8836809,6132.239887237549,670981550000.0,1.1920928955078125e-07,-2497532.6920291013,5537,8.165101,1374.13
0.0,0.0057970462,-0.0091724945,36,8884990,6167.850795269012,3429507800.0,1.4126300811767578e-05,-3578881.7838017154,5573,8.1661825,1350.86
0.0,0.0059676426,-0.008975698,37,8938079,6203.444416284561,117245960000.0,0.0,-3525494.552607363,5610,8.172695,1423.74
0.0,0.008601294,-0.009997839,37,8989738,6239.039968729019,63606340000.0,-8.344650268554688e-07,-2477435.739356614,5647,8.168365,1402.67
0.0,0.0064526354,-0.0105643105,40,9041048,6274.084090232849,167528730000.0,0.0,-3329292.250131867,5687,8.177212,1349.7
0.0,0.008048406,-0.010138712,40,9092715,6310.547020435333,1463621100000.0,4.172325134277344e-07,-3215594.563647349,5727,8.181184,1291.59
0.0,0.008989146,-0.008713934,33,9143057,6345.880666017532,2160096300000.0,-4.76837158203125e-07,-10010056.81360387,5760,8.183777,1385.24
0.0,0.006670338,-0.009483779,32,9192757,6382.269123077393,1650144800.0,-1.1920928955078125e-07,-9018802.334613461,5792,8.177471,1448.86
0.0,0.008434871,-0.009455197,38,9245195,6418.636915445328,1872192300000.0,1.1920928955078125e-07,-11956383.72610481,5830,8.18118,1478.22
0.0,0.0076230047,-0.010081441,38,9296624,6454.432515621185,117087440000.0,2.562999725341797e-06,-9503592.58218737,5868,8.187392,1390.02
0.0,0.007324419,-0.009791267,33,9344940,6491.497084379196,2026278200000.0,-2.6226043701171875e-06,-11037632.23744107,5901,8.1774435,1396.03
0.0,0.0085663125,-0.009304153,33,9392990,6534.706099271774,31941982000.0,1.1920928955078125e-07,-15440999.33410753,5934,8.162937,1395.99
0.0,0.007863308,-0.010433499,44,9445284,6573.588232755661,508116760000.0,4.76837158203125e-07,-8414419.204569407,5978,8.157108,1311.5
0.0,0.0063487184,-0.010185097,34,9494334,6609.973020553589,1254869700000.0,4.172325134277344e-07,-13852868.966198275,6012,8.160404,1333.31
0.0,0.008054333,-0.009962532,42,9542613,6646.302483081818,154334940000.0,1.1920928955078125e-07,-7298473.098017353,6054,8.1639595,1282.1
0.0,0.0076540327,-0.009746369,40,9595548,6682.3912172317505,1477236900000.0,2.8014183044433594e-06,-2537213.363946285,6094,8.158573,1321.41
0.0,0.010317621,-0.0077612335,50,9653093,6718.805678844452,2039834600000.0,-1.1920928955078125e-07,-8416651.388495587,6144,8.157258,1220.07
0.0,0.0073794653,-0.009977615,42,9704013,6755.407116889954,182959500000.0,-5.960464477539062e-07,-13537412.741625711,6186,8.154133,1227.73
0.0,0.0068056495,-0.008900507,39,9757614,6790.513324975967,11052398000.0,-3.5762786865234375e-07,-12653116.279341321,6225,8.143828,1276.54
0.0,0.008529616,-0.009537229,41,9806462,6826.201199293137,7145830000.0,1.1920928955078125e-07,-1429434.3533889556,6266,8.141117,1206.43
0.0,0.007937861,-0.011020896,41,9857734,6865.474151849747,4015095000.0,0.0,-1654696.9790963028,6307,8.14365,1301.3
0.0,0.010463867,-0.010457192,38,9910607,6906.301052808762,19643490000.0,-2.384185791015625e-07,-1513895.54350534,6345,8.148269,1312.71
0.0,0.00678779,-0.009177636,39,9962937,6947.254296541214,2470068400000.0,-1.0728836059570312e-06,-1310228.1854864038,6384,8.154636,1339.83
0.0,0.00734447,-0.009127427,35,10013685,6983.059283018112,387235800000.0,0.0,-9121513.566538973,6419,8.155213,1360.01
0.0,0.0067947884,-0.0103441505,42,10062120,7019.335377931595,162617620000.0,2.384185791015625e-07,-9074777.482366804,6461,8.15245,1293.87
0.0,0.0061644893,-0.008857589,43,10113898,7055.2677047252655,345983300000.0,-3.5762786865234375e-07,-8615331.661404273,6504,8.15118,1245.01
0.0,0.005686963,-0.009885287,35,10165462,7092.398022651672,1019974400000.0,-2.1457672119140625e-06,-6174988.008573673,6539,8.15485,1316.86
0.0,0.0065033208,-0.008467707,38,10217019,7129.1795263290405,580315250000.0,5.960464477539063e-08,-7679321.7631939,6577,8.158599,1344.13
0.0,0.006209075,-0.008671931,37,10268196,7165.800295352936,869389400000.0,1.1920928955078125e-06,-14305352.29209646,6614,8.167693,1429.74
0.0,0.0071807997,-0.008489862,41,10318397,7202.180253982544,102695440000.0,-8.344650268554688e-07,-9158503.34599257,6655,8.16591,1360.41
0.0,0.006852482,-0.007995724,34,10369340,7239.10679936409,9013326000.0,4.291534423828125e-06,-8291112.21014683,6689,8.1665,1344.52
0.0,0.006384894,-0.0098674055,33,10422664,7275.486728191376,3412214000.0,0.0,-2249847.0034500407,6722,8.165849,1406.72
0.0,0.0064975815,-0.008009994,42,10474009,7311.936587095261,835849800000.0,0.0,-4139840.78071522,6764,8.17276,1412.65
0.0,0.008319441,-0.0080572795,43,10527317,7348.905558347702,178238080000.0,1.1920928955078125e-07,-4122626.15787361,6807,8.187715,1305.77
0.0,0.006441872,-0.008588062,33,10576172,7385.235442876816,374707300000.0,9.5367431640625e-07,-6658359.918018584,6840,8.196293,1298.07
0.0,0.0071067866,-0.0092194835,40,10630256,7424.30674290657,434444570000.0,7.152557373046875e-07,-8363537.418255979,6880,8.201801,1331.62
0.0,0.008175637,-0.01042884,38,10682678,7462.348505020142,16129060000.0,3.2186508178710938e-06,-6974456.609015853,6918,8.199037,1406.69
